x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.7450073957443237,0.8429340124130249,0.7177849411964417,0.8259069323539734,0.7147878408432007,0.7744995355606079,0.7461450695991516,0.7338756918907166,0.7726119756698608,0.7000554800033569,0.7073688507080078,0.6705917716026306,0.6951991319656372,0.5918471217155457,0.6888492107391357,0.5420138835906982,0.6848140954971313,0.503490686416626,0.7430787682533264,0.6652768850326538,0.7596170902252197,0.5716497898101807,0.7727217674255371,0.5137591361999512,0.7828952074050903,0.46550118923187256,0.7707763910293579,0.6822815537452698,0.7829596400260925,0.6334322094917297,0.7701109647750854,0.6824719905853271,0.7589555978775024,0.7173166275024414,0.7938178777694702,0.7119428515434265,0.8032236695289612,0.6762723922729492,0.7927256226539612,0.7085456252098083,0.7838327884674072,0.7356838583946228,V
0.7386525273323059,0.8642244338989258,0.718244194984436,0.8281152248382568,0.7195934057235718,0.7724788784980774,0.7525647282600403,0.7238389253616333,0.7833144068717957,0.69060879945755,0.7040247321128845,0.6776832938194275,0.6914181113243103,0.5968055725097656,0.6843977570533752,0.5461205244064331,0.6822614669799805,0.5040043592453003,0.7397158145904541,0.6707321405410767,0.7583686113357544,0.5762458443641663,0.7726154923439026,0.5162052512168884,0.7858421206474304,0.4604882597923279,0.766150176525116,0.6865947842597961,0.782141923904419,0.6392572522163391,0.7713192701339722,0.686909556388855,0.7595556974411011,0.717492938041687,0.7884814739227295,0.7177836298942566,0.8003042936325073,0.6779113411903381,0.7917205095291138,0.7076466083526611,0.7780001163482666,0.7342037558555603,V
0.7359384894371033,0.8626726865768433,0.7155840992927551,0.8271389603614807,0.7193364500999451,0.7715504765510559,0.7534846067428589,0.7224237322807312,0.7844979763031006,0.689042329788208,0.7037802338600159,0.6820880770683289,0.6897285580635071,0.5914545655250549,0.6810280680656433,0.5381326675415039,0.6771376729011536,0.49289441108703613,0.7408973574638367,0.6728606224060059,0.759372889995575,0.5683215260505676,0.7728847861289978,0.5080429315567017,0.7857232689857483,0.45398712158203125,0.7669938206672668,0.6871070861816406,0.7811712026596069,0.6366140246391296,0.7706546783447266,0.6818678975105286,0.7609124183654785,0.7131165266036987,0.7879592776298523,0.7179332971572876,0.7980070114135742,0.6769301891326904,0.7890850901603699,0.7057411074638367,0.7762151956558228,0.7344809770584106,V
0.7375998497009277,0.7995967864990234,0.7176510095596313,0.7391313314437866,0.7176392674446106,0.6718460321426392,0.7456139326095581,0.6098526120185852,0.7721408605575562,0.5658364295959473,0.6963597536087036,0.5780438184738159,0.6835389137268066,0.4949657618999481,0.6768581867218018,0.43851199746131897,0.671703577041626,0.3874450623989105,0.73325514793396,0.5753998756408691,0.7523444294929504,0.4969596862792969,0.7669774293899536,0.45064228773117065,0.7758689522743225,0.40464556217193604,0.7605124711990356,0.5922523736953735,0.7780821919441223,0.5336469411849976,0.7732149958610535,0.5767620205879211,0.7653952240943909,0.6129695177078247,0.7830253839492798,0.618833065032959,0.7987489700317383,0.5749997496604919,0.7924302220344543,0.5994811654090881,0.78423011302948,0.6253839731216431,V
0.7419977188110352,0.7636193037033081,0.7209557890892029,0.723890483379364,0.7202579379081726,0.6640663743019104,0.7478511929512024,0.6099990010261536,0.7730016112327576,0.5661634206771851,0.7025718688964844,0.5547611713409424,0.6909078359603882,0.46188884973526,0.68415766954422,0.4056779742240906,0.6787915229797363,0.3566930890083313,0.7401665449142456,0.5505070686340332,0.7617974877357483,0.4578011631965637,0.7755098342895508,0.4042135179042816,0.7841588854789734,0.358007550239563,0.7674310803413391,0.5700300335884094,0.7849434614181519,0.5253103375434875,0.7784032225608826,0.5746575593948364,0.7707318067550659,0.6108733415603638,0.7878439426422119,0.6024503707885742,0.8047933578491211,0.5713967084884644,0.795881986618042,0.6031942367553711,0.7845200300216675,0.6294969916343689,V
0.7335379123687744,0.7391778230667114,0.7059242129325867,0.7055199146270752,0.7006845474243164,0.6404769420623779,0.7308434844017029,0.5828273892402649,0.7609935402870178,0.5337321758270264,0.6869401931762695,0.5243142247200012,0.6702349185943604,0.4270239472389221,0.66486656665802,0.3664981722831726,0.6619802713394165,0.31557878851890564,0.7266205549240112,0.5170294046401978,0.7420897483825684,0.4123607277870178,0.7520624995231628,0.3537711501121521,0.7584571242332458,0.29798394441604614,0.757270872592926,0.537462055683136,0.7659991383552551,0.47884780168533325,0.7563028335571289,0.5384680032730103,0.7502798438072205,0.5790597200393677,0.7818491458892822,0.5752273201942444,0.7918096780776978,0.5356797575950623,0.7789074778556824,0.5699178576469421,0.7689931392669678,0.596110999584198,V
0.7312864661216736,0.7503004670143127,0.7041661143302917,0.7094696760177612,0.7014330625534058,0.6409492492675781,0.7325173020362854,0.5806863903999329,0.7608951926231384,0.5320059061050415,0.6861383318901062,0.5218631625175476,0.6715774536132812,0.4307534098625183,0.6640562415122986,0.3721257448196411,0.6584498882293701,0.32172858715057373,0.7251574397087097,0.5150865912437439,0.743800163269043,0.4113229513168335,0.7535791993141174,0.35134780406951904,0.759769856929779,0.3011375665664673,0.7549068331718445,0.5369062423706055,0.764293909072876,0.4742087721824646,0.7557364106178284,0.5289918184280396,0.7508832812309265,0.5688366293907166,0.7787290215492249,0.5758954286575317,0.784298837184906,0.5361371636390686,0.7719098925590515,0.5728592872619629,0.7638142108917236,0.6011881828308105,V
0.7314314842224121,0.7560240030288696,0.7035507559776306,0.7137463688850403,0.702996015548706,0.6440986394882202,0.7347713708877563,0.5816887021064758,0.7609797716140747,0.5317184329032898,0.6863546371459961,0.5215616226196289,0.6723686456680298,0.42899319529533386,0.6647744178771973,0.3690659701824188,0.6593292355537415,0.31703001260757446,0.7258156538009644,0.5149617791175842,0.7435644865036011,0.4108153283596039,0.7537695169448853,0.35007792711257935,0.7606503367424011,0.2991065979003906,0.7552127242088318,0.5361641049385071,0.7665150761604309,0.4752512574195862,0.7577541470527649,0.5318976640701294,0.7519184350967407,0.5735948085784912,0.7777534127235413,0.5731512308120728,0.785475492477417,0.5314173698425293,0.7739207148551941,0.5694596767425537,0.7655711770057678,0.5998829007148743,V
0.7267307639122009,0.7617287039756775,0.6987662315368652,0.7185744643211365,0.700049877166748,0.6448296904563904,0.7336483001708984,0.5795784592628479,0.7619432806968689,0.5270822048187256,0.6822276711463928,0.5223921537399292,0.6656795144081116,0.4297206997871399,0.6555290222167969,0.37281936407089233,0.6478041410446167,0.3236360549926758,0.7226322889328003,0.5159079432487488,0.7385079860687256,0.4095965027809143,0.7479520440101624,0.34542959928512573,0.7547685503959656,0.29099732637405396,0.7530837655067444,0.5386958122253418,0.763785183429718,0.47331055998802185,0.7559143304824829,0.5292222499847412,0.7504352927207947,0.5691337585449219,0.7776944041252136,0.5761992335319519,0.7854844331741333,0.5328376889228821,0.7733575701713562,0.5730787515640259,0.7654868364334106,0.6026907563209534,V
0.7280625700950623,0.7609121799468994,0.702085018157959,0.7168848514556885,0.7023794651031494,0.6464674472808838,0.7348048090934753,0.5797439813613892,0.7608112096786499,0.5235179662704468,0.6734110116958618,0.5281072854995728,0.657806932926178,0.4397045373916626,0.6510847806930542,0.382695734500885,0.6492257118225098,0.3339572846889496,0.7130767703056335,0.5175577402114868,0.713168203830719,0.40993690490722656,0.7190533876419067,0.3419826626777649,0.7267093062400818,0.285590261220932,0.7462058663368225,0.5369627475738525,0.7632270455360413,0.471683531999588,0.7593157887458801,0.5272759199142456,0.7536723017692566,0.5683870315551758,0.7744557857513428,0.571155846118927,0.7845959067344666,0.5269786715507507,0.7761961221694946,0.5676473379135132,0.7689675092697144,0.5976479053497314,V
